targetRight_x[pixels] targetRight_y[pixels] targetLeft_x[pixels] targetLeft_y[pixels] dQ0[deg/s] dQ1[deg/s] dQ2[deg/s] dQ3[deg/s] 
-2.000 4.955 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 4.955 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 1.060 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 1.060 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 1.060 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 2.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 2.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 2.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 2.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 5.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 5.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 5.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 2.143 1.952 3.002 0.000 0.000 0.000 0.000 
-2.000 2.143 1.952 3.002 0.000 0.000 0.000 0.000 
-2.000 2.143 1.952 3.002 0.000 0.000 0.000 0.000 
-2.000 5.945 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 5.945 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 5.945 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 5.945 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 2.003 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 2.003 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 2.003 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 4.900 1.050 3.002 0.000 0.000 0.000 0.000 
-2.950 4.900 1.050 3.002 0.000 0.000 0.000 0.000 
-2.950 4.900 1.050 3.002 0.000 0.000 0.000 0.000 
-2.950 4.900 1.050 3.002 0.000 0.000 0.000 0.000 
-2.998 1.955 2.000 3.950 0.000 0.000 0.000 0.000 
-2.998 1.955 2.000 3.950 0.000 0.000 0.000 0.000 
-2.998 1.955 2.000 3.950 0.000 0.000 0.000 0.000 
-2.950 1.100 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 1.100 2.000 3.952 0.000 0.000 0.000 0.000 
-2.950 1.100 2.000 3.952 0.000 0.000 0.000 0.000 
-2.002 3.097 2.000 3.952 0.000 0.000 0.000 0.000 
-2.002 3.097 2.000 3.952 0.000 0.000 0.000 0.000 
-2.002 3.097 2.000 3.952 0.000 0.000 0.000 0.000 
-2.002 3.097 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 2.960 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 2.960 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 2.960 2.000 3.952 0.000 0.000 0.000 0.000 
-2.047 2.952 2.000 3.952 0.000 0.000 0.000 0.000 
-2.047 2.952 2.000 3.952 0.000 0.000 0.000 0.000 
-2.047 2.952 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 1.955 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 1.955 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 1.955 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 1.955 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 3.000 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 3.000 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 3.000 2.000 3.952 0.000 0.000 0.000 0.000 
-2.000 2.007 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 2.007 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 2.007 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 3.095 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 3.095 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 3.095 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 3.095 2.000 3.002 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.950 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.950 0.000 0.000 0.000 0.000 
-2.000 4.898 2.000 3.950 0.000 0.000 0.000 0.000 
-2.000 5.000 2.000 3.950 0.000 0.000 0.000 0.000 
-2.000 5.000 2.000 3.950 0.000 0.000 0.000 0.000 
-2.000 5.000 2.000 3.950 0.000 0.000 0.000 0.000 
-2.998 1.153 2.000 3.002 0.000 0.000 0.000 0.000 
-2.998 1.153 2.000 3.002 0.000 0.000 0.000 0.000 
-2.998 1.153 2.000 3.002 0.000 0.000 0.000 0.000 
-2.998 1.153 2.000 3.002 0.000 0.000 0.000 0.000 
-2.002 5.947 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 5.947 2.000 3.000 0.000 0.000 0.000 0.000 
-2.002 5.947 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.950 2.000 3.000 0.000 0.000 0.000 0.000 
-2.050 4.903 2.000 3.000 0.000 0.000 0.000 0.000 
-2.050 4.903 2.000 3.000 0.000 0.000 0.000 0.000 
-2.050 4.903 2.000 3.000 0.000 0.000 0.000 0.000 
-2.998 3.052 2.000 3.000 0.000 0.000 0.000 0.000 
-2.998 3.052 2.000 3.000 0.000 0.000 0.000 0.000 
-2.998 3.052 2.000 3.000 0.000 0.000 0.000 0.000 
-2.998 3.052 2.000 3.000 0.000 0.000 0.000 0.000 
-2.048 4.002 2.000 3.000 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.950 4.048 2.000 3.000 0.000 0.000 0.000 0.000 
-2.950 4.048 2.000 3.000 0.000 0.000 0.000 0.000 
-2.950 4.048 2.000 3.000 0.000 0.000 0.000 0.000 
-2.950 4.048 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.047 4.000 2.000 3.000 0.000 0.000 0.000 0.000 
-2.000 4.950 2.000 3.047 0.000 0.000 0.000 0.000 
-2.000 4.950 2.000 3.047 0.000 0.000 0.000 0.000 
-2.000 4.950 2.000 3.047 0.000 0.000 0.000 0.000 
-2.000 4.950 2.000 3.047 0.000 0.000 0.000 0.000 
-2.952 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.952 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.952 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.050 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.050 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.050 4.000 2.000 3.050 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.048 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.050 4.902 1.998 4.950 0.000 0.000 0.000 0.000 
-2.050 4.902 1.998 4.950 0.000 0.000 0.000 0.000 
-2.050 4.902 1.998 4.950 0.000 0.000 0.000 0.000 
-2.002 4.000 1.998 4.950 0.000 0.000 0.000 0.000 
-2.002 4.000 1.998 4.950 0.000 0.000 0.000 0.000 
-2.002 4.000 1.998 4.950 0.000 0.000 0.000 0.000 
-2.950 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.950 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-2.950 4.000 2.000 4.952 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.950 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.902 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.902 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.902 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -0.953 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.953 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.953 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.995 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.995 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.995 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.095 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.005 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -1.905 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -0.100 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.050 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.050 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.050 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.050 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -1.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.003 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.048 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.048 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.048 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.048 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.950 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 -0.002 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-4.000 0.000 0.000 -2.000 0.000 0.000 0.000 0.000 
-7.048 -3.000 -3.048 -3.050 0.000 0.000 0.000 0.000 
-7.950 -3.000 -4.000 -4.000 0.000 0.000 0.000 0.000 
-7.950 -3.000 -4.000 -4.000 0.000 0.000 0.000 0.000 
-7.950 -3.000 -4.000 -4.000 0.000 0.000 0.000 0.000 
-7.950 -3.000 -4.000 -4.000 0.000 0.000 0.000 0.000 
-7.048 -3.000 -4.000 -3.050 0.000 0.000 0.000 0.000 
-7.048 -3.000 -4.000 -3.050 0.000 0.000 0.000 0.000 
-7.048 -3.000 -4.000 -3.050 0.000 0.000 0.000 0.000 
-7.000 -3.000 -3.048 -3.898 0.000 0.000 0.000 0.000 
-7.000 -3.000 -3.048 -3.898 0.000 0.000 0.000 0.000 
