targetRight_x[pixels] targetRight_y[pixels] targetLeft_x[pixels] targetLeft_y[pixels] dQ0[deg/s] dQ1[deg/s] dQ2[deg/s] dQ3[deg/s] 
-18.103 -12.053 -14.103 -12.053 2.752 1.053 -0.289 5.865 
-18.103 -12.053 -14.103 -12.053 2.763 1.058 -0.291 5.889 
-15.053 -11.000 -11.053 -11.000 2.536 1.043 -0.372 5.740 
-15.053 -11.000 -11.053 -11.000 2.539 1.042 -0.368 5.746 
-14.003 -9.053 -10.000 -9.053 2.570 1.213 -0.451 5.925 
-14.000 -8.953 -10.047 -8.003 2.587 1.217 -0.441 5.948 
-13.003 -8.000 -10.000 -8.000 2.156 0.909 -0.254 4.676 
-13.003 -8.000 -10.000 -8.000 2.170 0.915 -0.253 4.711 
-11.050 -6.050 -8.003 -6.050 2.110 1.057 -0.361 4.812 
-11.050 -6.050 -8.003 -6.050 2.121 1.061 -0.360 4.840 
-10.003 -6.000 -7.003 -6.000 1.998 1.001 -0.364 4.675 
-10.003 -6.000 -7.003 -6.000 2.014 1.008 -0.361 4.716 
-9.002 -5.000 -6.050 -5.000 1.954 1.055 -0.400 4.676 
-9.002 -5.000 -6.050 -5.000 1.962 1.058 -0.399 4.698 
-9.000 -4.048 -6.000 -4.000 2.052 1.185 -0.441 4.912 
-8.050 -4.000 -6.000 -3.050 1.538 0.765 -0.227 3.441 
-7.000 -2.050 -5.000 -2.050 1.551 0.926 -0.307 3.564 
-6.000 -1.003 -5.000 -0.053 1.058 0.587 -0.121 2.100 
-7.997 -0.050 -7.950 0.000 0.912 0.393 0.105 1.035 
-9.950 -0.000 -8.950 0.998 1.589 0.903 -0.120 2.771 
-10.000 0.950 -9.950 1.950 1.208 0.602 0.093 1.420 
-10.000 1.000 -10.000 2.000 1.192 0.587 0.101 1.354 
-10.000 1.000 -10.000 2.000 1.193 0.587 0.100 1.356 
-11.000 1.000 -10.000 1.002 1.789 1.074 -0.155 3.067 
-11.000 1.000 -11.000 1.998 1.308 0.635 0.112 1.481 
-11.000 1.000 -11.000 1.998 1.310 0.635 0.112 1.484 
-11.000 1.000 -11.000 1.998 1.311 0.636 0.110 1.485 
-12.000 1.000 -11.000 1.050 1.911 1.125 -0.147 3.208 
-12.000 1.000 -11.000 1.050 1.912 1.126 -0.148 3.211 
-12.000 0.950 -12.000 1.000 1.424 0.678 0.123 1.606 
-12.000 0.950 -12.000 1.000 1.428 0.679 0.121 1.611 
-12.950 1.000 -12.950 1.050 1.542 0.731 0.130 1.737 
-13.000 0.003 -13.000 1.000 1.483 0.621 0.166 1.612 
-13.000 0.003 -13.000 1.000 1.485 0.622 0.165 1.614 
-13.950 1.000 -14.000 1.998 1.637 0.757 0.153 1.787 
-13.950 1.000 -14.000 1.998 1.638 0.758 0.151 1.789 
-14.000 0.003 -14.000 1.002 1.605 0.670 0.173 1.745 
-14.000 1.000 -14.998 1.998 1.180 0.334 0.412 0.249 
-14.000 1.000 -14.998 1.998 1.181 0.334 0.411 0.248 
-14.950 0.953 -15.000 1.002 1.759 0.802 0.159 1.917 
-14.950 0.953 -15.000 1.002 1.759 0.801 0.158 1.917 
-15.000 0.950 -15.998 1.000 1.294 0.376 0.423 0.366 
-15.000 0.950 -15.998 1.000 1.295 0.376 0.422 0.365 
-15.000 0.050 -16.000 1.000 1.233 0.273 0.457 0.238 
-15.000 0.050 -16.000 1.000 1.234 0.273 0.456 0.238 
-15.000 0.000 -16.000 1.000 1.230 0.267 0.457 0.231 
-15.000 0.950 -16.000 1.048 1.295 0.375 0.421 0.361 
-15.000 0.950 -16.000 1.048 1.295 0.375 0.420 0.362 
-15.002 0.000 -16.002 0.003 1.231 0.268 0.455 0.232 
-15.002 0.000 -16.002 0.003 1.231 0.268 0.455 0.232 
-15.000 0.000 -16.000 1.000 1.231 0.268 0.455 0.232 
-15.000 0.000 -16.000 1.000 1.231 0.268 0.455 0.232 
-15.000 -0.950 -16.000 0.003 1.167 0.160 0.491 0.102 
-15.000 -0.950 -16.000 0.003 1.167 0.161 0.489 0.102 
-15.000 -0.002 -16.000 0.002 1.232 0.268 0.453 0.232 
-15.000 -0.002 -16.000 0.002 1.232 0.268 0.452 0.232 
-15.000 -0.998 -16.000 0.950 1.165 0.156 0.490 0.096 
-15.000 -0.003 -16.000 0.048 1.232 0.269 0.451 0.232 
-15.000 -0.003 -16.000 0.048 1.232 0.269 0.451 0.232 
-15.000 -0.048 -16.000 0.000 1.229 0.263 0.452 0.226 
-15.000 -0.048 -16.000 0.000 1.229 0.264 0.452 0.226 
-15.000 -0.952 -16.000 0.000 1.168 0.162 0.486 0.103 
-15.000 -0.952 -16.000 0.000 1.168 0.162 0.486 0.103 
-15.000 -0.998 -16.000 0.000 1.166 0.157 0.486 0.097 
-15.000 -0.998 -16.000 0.000 1.166 0.157 0.486 0.097 
-15.000 -0.050 -16.000 0.000 1.230 0.264 0.449 0.226 
-15.000 -0.050 -16.000 0.000 1.230 0.264 0.449 0.226 
-15.000 -1.000 -15.003 0.000 1.666 0.601 0.204 1.736 
-15.000 -1.000 -15.003 0.000 1.667 0.601 0.203 1.736 
-14.950 -0.953 -15.000 0.000 1.642 0.583 0.212 1.659 
-14.950 -0.953 -15.000 0.000 1.643 0.583 0.212 1.661 
-14.000 -1.000 -15.000 0.000 1.052 0.109 0.472 -0.031 
-14.000 -1.000 -15.000 0.000 1.053 0.109 0.472 -0.032 
-14.002 -0.050 -15.000 0.000 1.119 0.217 0.434 0.102 
-14.002 -0.050 -15.000 0.000 1.119 0.217 0.434 0.102 
-14.002 -0.050 -15.000 0.000 1.119 0.217 0.433 0.102 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.481 0.094 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.481 0.094 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.480 0.094 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.480 0.094 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.480 0.094 
-15.000 -1.000 -16.000 0.000 1.170 0.157 0.479 0.094 
-14.050 -1.000 -15.048 0.000 1.061 0.114 0.468 -0.021 
-14.050 -1.000 -15.048 0.000 1.061 0.114 0.467 -0.021 
-14.000 -1.000 -15.000 0.000 1.054 0.111 0.468 -0.031 
-14.000 -1.000 -15.000 0.000 1.054 0.111 0.467 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.111 0.467 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.111 0.467 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.111 0.466 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.112 0.465 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.112 0.465 -0.030 
-14.000 -1.000 -15.000 0.000 1.054 0.112 0.465 -0.029 
-14.000 -1.000 -15.000 0.000 1.054 0.112 0.465 -0.029 
-14.000 -1.000 -15.000 0.000 1.054 0.112 0.464 -0.029 
-14.000 -1.000 -15.000 0.000 1.054 0.113 0.464 -0.029 
-13.998 -1.000 -14.950 0.000 1.078 0.134 0.450 0.050 
-13.950 -1.000 -14.000 0.000 1.530 0.528 0.192 1.527 
-13.950 -1.000 -14.000 0.000 1.530 0.528 0.192 1.527 
-13.000 -1.000 -14.000 0.000 0.939 0.066 0.452 -0.154 
-13.000 -1.000 -14.000 0.000 0.940 0.065 0.452 -0.156 
-13.000 -1.000 -14.000 0.000 0.939 0.065 0.451 -0.156 
-13.000 -1.000 -13.050 0.000 1.424 0.483 0.178 1.411 
-13.000 -1.000 -13.050 0.000 1.423 0.483 0.178 1.411 
-13.000 -0.003 -14.000 0.000 1.008 0.177 0.410 -0.019 
-13.000 -0.003 -14.000 0.000 1.008 0.177 0.410 -0.020 
-13.000 -0.950 -14.000 0.000 0.944 0.070 0.448 -0.151 
-13.000 -0.950 -14.000 0.000 0.944 0.071 0.448 -0.150 
-13.000 -0.050 -14.000 0.000 1.005 0.172 0.410 -0.026 
-13.000 -0.050 -14.000 0.000 1.005 0.172 0.410 -0.026 
-13.000 -0.998 -14.000 0.000 0.941 0.066 0.449 -0.156 
-13.000 -0.003 -14.000 0.000 1.009 0.178 0.408 -0.019 
-13.000 -0.003 -14.000 0.000 1.009 0.178 0.407 -0.019 
-13.000 -1.000 -14.000 0.000 0.941 0.067 0.447 -0.155 
-13.000 -1.000 -14.000 0.000 0.941 0.067 0.447 -0.155 
-12.050 -0.050 -13.050 0.000 0.894 0.128 0.400 -0.143 
-12.050 -0.050 -13.050 0.000 0.894 0.129 0.399 -0.143 
-12.050 -0.050 -13.048 0.000 0.895 0.130 0.398 -0.139 
-12.952 -0.952 -13.000 0.000 1.424 0.486 0.169 1.413 
-12.952 -0.952 -13.000 0.000 1.424 0.486 0.169 1.413 
-12.048 -0.998 -13.000 0.000 0.854 0.044 0.423 -0.194 
-12.000 -1.000 -12.998 0.000 0.826 0.022 0.435 -0.275 
-12.000 -1.000 -12.998 0.000 0.826 0.021 0.435 -0.277 
-12.000 -1.000 -13.000 0.000 0.825 0.021 0.435 -0.281 
-12.000 -1.000 -13.000 0.000 0.825 0.021 0.435 -0.280 
-12.002 -0.003 -13.000 0.000 0.894 0.134 0.393 -0.139 
-12.002 -0.003 -13.000 0.000 0.894 0.134 0.393 -0.138 
-12.000 -0.998 -13.000 0.000 0.825 0.022 0.434 -0.278 
-12.000 -0.998 -13.000 0.000 0.825 0.022 0.434 -0.278 
-12.000 -0.003 -13.000 0.000 0.892 0.133 0.393 -0.141 
-12.000 -0.003 -13.000 0.000 0.892 0.134 0.392 -0.141 
-11.998 -0.998 -12.003 0.000 1.334 0.453 0.146 1.357 
-11.998 -0.998 -12.003 0.000 1.334 0.453 0.146 1.357 
-11.050 -0.050 -12.000 0.000 0.804 0.105 0.371 -0.184 
-11.050 -0.050 -12.000 0.000 0.804 0.105 0.371 -0.186 
-11.048 -0.998 -12.000 0.000 0.738 -0.002 0.410 -0.320 
-11.048 -0.050 -12.000 0.000 0.803 0.104 0.371 -0.190 
-11.000 -0.000 -12.000 0.000 0.776 0.087 0.382 -0.266 
-11.000 -0.000 -12.000 0.000 0.776 0.088 0.381 -0.266 
-11.000 -0.000 -12.000 0.000 0.776 0.088 0.381 -0.265 
-11.002 -1.000 -12.000 0.000 0.710 -0.022 0.421 -0.397 
-11.002 -1.000 -12.000 0.000 0.710 -0.021 0.421 -0.396 
-11.000 -1.000 -12.000 0.000 0.708 -0.022 0.422 -0.400 
-11.000 -1.000 -12.000 0.000 0.708 -0.022 0.421 -0.399 
-11.000 -1.000 -12.000 0.000 0.708 -0.021 0.421 -0.398 
-11.000 -1.000 -12.000 0.000 0.708 -0.021 0.421 -0.398 
-11.000 -1.000 -11.050 0.000 1.194 0.385 0.148 1.154 
-11.000 -1.000 -11.050 0.000 1.194 0.385 0.148 1.154 
-11.000 -1.000 -11.000 0.000 1.220 0.406 0.132 1.236 
-11.000 -1.000 -11.000 0.000 1.221 0.407 0.131 1.237 
-10.000 -0.003 -10.998 0.000 0.660 0.043 0.369 -0.384 
-10.000 -1.000 -11.000 0.000 0.591 -0.069 0.412 -0.526 
-10.000 -1.000 -11.000 0.000 0.591 -0.069 0.412 -0.526 
-10.000 -1.000 -11.000 0.000 0.591 -0.068 0.411 -0.526 
-10.950 -1.000 -10.050 0.000 1.679 0.789 -0.131 2.707 
-10.952 -0.953 -11.000 0.000 1.195 0.389 0.141 1.161 
-10.952 -0.953 -11.000 0.000 1.197 0.390 0.140 1.163 
-10.048 -1.000 -11.000 -0.048 0.622 -0.046 0.397 -0.443 
-10.048 -1.000 -11.000 -0.048 0.622 -0.046 0.397 -0.444 
-10.000 -1.000 -10.998 -0.000 0.593 -0.068 0.410 -0.524 
-10.000 -1.000 -10.998 -0.000 0.593 -0.067 0.410 -0.523 
-10.000 -1.000 -10.998 -0.000 0.593 -0.067 0.409 -0.523 
-10.950 -1.000 -11.000 0.000 1.193 0.383 0.141 1.152 
-10.048 -1.000 -11.000 0.000 0.622 -0.045 0.396 -0.441 
-10.048 -1.000 -11.000 0.000 0.622 -0.045 0.396 -0.442 
-10.000 -1.000 -11.000 0.000 0.592 -0.067 0.409 -0.526 
-10.000 -1.000 -11.000 0.000 0.592 -0.067 0.409 -0.524 
-10.000 -0.048 -11.000 0.000 0.656 0.039 0.369 -0.394 
-10.000 -0.952 -10.998 0.000 0.596 -0.059 0.406 -0.512 
-10.000 -0.952 -10.998 0.000 0.596 -0.059 0.406 -0.512 
-10.000 -1.000 -10.003 0.000 1.104 0.357 0.120 1.107 
-10.000 -1.000 -10.003 0.000 1.104 0.357 0.120 1.106 
-9.002 -0.048 -9.050 0.000 1.028 0.397 0.085 1.038 
-9.002 -0.048 -9.050 0.000 1.029 0.396 0.084 1.039 
-9.000 -0.998 -9.050 0.000 0.964 0.291 0.125 0.906 
-9.000 -0.998 -9.050 0.000 0.965 0.291 0.124 0.907 
-9.000 -1.000 -10.000 0.000 0.475 -0.113 0.400 -0.649 
-9.000 -1.000 -10.000 0.000 0.475 -0.113 0.400 -0.650 
-9.000 -1.000 -9.953 0.000 0.499 -0.092 0.386 -0.572 
-9.050 -0.050 -10.000 0.000 0.570 0.017 0.345 -0.430 
-9.050 -0.050 -10.000 0.000 0.570 0.017 0.345 -0.430 
-10.000 -1.000 -9.050 0.000 1.597 0.760 -0.159 2.664 
-10.000 -1.000 -9.050 0.000 1.597 0.759 -0.159 2.662 
-9.000 -0.050 -10.000 0.000 0.540 -0.007 0.359 -0.519 
-9.000 -0.050 -10.000 0.000 0.540 -0.007 0.359 -0.521 
-9.000 -1.000 -9.002 0.000 0.992 0.311 0.108 0.986 
-9.000 -1.000 -9.002 0.000 0.991 0.311 0.108 0.985 
-9.000 -1.000 -9.002 0.000 0.992 0.311 0.107 0.986 
-9.000 -1.000 -10.000 0.000 0.475 -0.113 0.399 -0.652 
-9.000 -1.000 -10.000 0.000 0.475 -0.113 0.399 -0.653 
-9.000 -0.950 -10.000 0.000 0.479 -0.107 0.396 -0.646 
-9.000 -0.950 -10.000 0.000 0.479 -0.107 0.396 -0.645 
-9.000 -1.000 -9.998 0.000 0.476 -0.110 0.397 -0.647 
-9.000 -1.000 -9.998 0.000 0.476 -0.110 0.397 -0.646 
-9.000 -0.000 -10.000 0.000 0.543 -0.001 0.355 -0.513 
-9.000 -0.000 -10.000 0.000 0.543 -0.000 0.355 -0.512 
-9.000 0.000 -10.000 0.000 0.543 -0.000 0.355 -0.511 
-9.000 0.000 -10.000 0.000 0.543 0.000 0.355 -0.511 
-9.000 0.000 -9.050 0.000 1.034 0.400 0.078 1.042 
-9.000 0.000 -9.050 0.000 1.033 0.400 0.078 1.041 
-9.000 0.000 -9.050 0.000 1.034 0.400 0.078 1.042 
-9.000 -0.950 -9.000 0.000 0.996 0.317 0.102 0.995 
-8.050 -0.050 -9.000 0.002 0.454 -0.028 0.335 -0.555 
-8.050 -0.050 -9.000 0.002 0.454 -0.029 0.335 -0.556 
-8.998 -0.998 -9.000 0.000 0.992 0.310 0.105 0.985 
-8.998 -0.998 -9.000 0.000 0.992 0.310 0.105 0.984 
-9.000 -1.000 -9.000 0.000 0.994 0.311 0.104 0.989 
-9.000 -1.000 -8.050 0.000 1.488 0.711 -0.175 2.547 
-9.000 -1.000 -8.050 0.000 1.489 0.711 -0.176 2.550 
-9.000 -1.000 -9.000 -0.002 0.997 0.312 0.102 0.993 
-9.000 -1.000 -9.000 -0.002 0.998 0.312 0.101 0.994 
-9.000 -0.953 -10.000 0.000 0.479 -0.108 0.395 -0.653 
-9.000 -0.953 -10.000 0.000 0.480 -0.108 0.395 -0.654 
-9.000 -0.000 -10.950 0.000 0.047 -0.408 0.636 -2.096 
-9.000 -0.000 -10.950 0.000 0.047 -0.406 0.635 -2.093 
-9.000 0.000 -11.000 0.048 0.021 -0.424 0.648 -2.169 
-9.000 0.000 -11.000 0.048 0.022 -0.423 0.648 -2.163 
-9.000 0.000 -10.003 0.000 0.542 0.000 0.352 -0.516 
-9.000 0.000 -10.003 0.000 0.542 0.002 0.352 -0.512 
-9.000 0.000 -9.050 0.000 1.035 0.399 0.074 1.040 
-9.000 0.000 -9.050 0.000 1.035 0.398 0.074 1.040 
-8.000 -0.950 -8.050 0.000 0.853 0.248 0.108 0.787 
-8.000 -0.950 -8.050 0.000 0.853 0.248 0.108 0.787 
-7.050 -0.050 -7.998 0.000 0.337 -0.071 0.324 -0.672 
-7.050 -0.050 -7.998 0.000 0.337 -0.071 0.325 -0.673 
-7.998 -0.998 -7.050 0.000 1.368 0.657 -0.181 2.407 
-7.998 -0.998 -7.050 0.000 1.367 0.657 -0.181 2.404 
-8.000 -1.000 -8.952 0.000 0.383 -0.133 0.373 -0.692 
-8.000 -1.000 -8.952 0.000 0.383 -0.134 0.373 -0.695 
-8.000 -1.000 -8.000 0.000 0.878 0.263 0.093 0.864 
-8.000 -1.000 -8.000 0.000 0.878 0.263 0.093 0.863 
-8.000 -1.000 -8.000 0.000 0.879 0.264 0.093 0.864 
-8.000 -0.000 -8.998 0.000 0.427 -0.044 0.343 -0.634 
-8.000 -0.000 -8.998 0.000 0.427 -0.044 0.343 -0.636 
-8.000 -0.002 -9.000 0.000 0.425 -0.045 0.344 -0.639 
-8.000 -0.002 -9.000 0.000 0.425 -0.045 0.343 -0.639 
-8.000 0.000 -9.000 0.000 0.426 -0.044 0.343 -0.637 
-8.000 0.000 -9.000 0.000 0.425 -0.043 0.343 -0.636 
-8.000 0.000 -9.000 0.000 0.426 -0.043 0.343 -0.635 
-8.000 0.000 -9.000 0.000 0.426 -0.043 0.342 -0.634 
-7.050 -0.048 -8.050 0.000 0.310 -0.091 0.338 -0.757 
-7.050 -0.048 -8.050 0.000 0.310 -0.091 0.338 -0.757 
-7.002 -0.000 -8.000 0.000 0.309 -0.087 0.335 -0.751 
-7.000 0.000 -8.000 0.000 0.307 -0.086 0.335 -0.752 
-7.000 0.000 -8.000 0.000 0.307 -0.086 0.335 -0.751 
-7.000 0.000 -8.000 0.000 0.307 -0.086 0.334 -0.750 
-7.000 0.000 -8.000 0.000 0.307 -0.085 0.334 -0.749 
-7.000 -0.950 -7.003 0.000 0.759 0.220 0.086 0.736 
-7.000 -0.950 -7.003 0.000 0.759 0.220 0.086 0.736 
-7.000 -1.000 -7.000 0.000 0.757 0.215 0.087 0.733 
-7.000 -1.000 -7.000 0.000 0.758 0.216 0.086 0.734 
-7.000 -1.000 -7.000 0.000 0.758 0.216 0.086 0.734 
-6.000 -0.998 -6.050 0.000 0.615 0.149 0.094 0.529 
-6.000 -0.998 -6.050 0.000 0.615 0.149 0.094 0.530 
-6.000 -1.000 -6.000 0.000 0.641 0.169 0.080 0.610 
-6.000 -1.000 -6.000 0.000 0.641 0.169 0.079 0.611 
-6.000 -1.000 -6.952 0.000 0.147 -0.221 0.357 -0.935 
-6.000 -1.000 -6.952 0.000 0.147 -0.222 0.357 -0.936 
-6.002 -1.000 -6.000 0.000 0.643 0.170 0.079 0.615 
-6.002 -1.000 -6.000 0.000 0.642 0.170 0.079 0.614 
-6.000 -1.000 -6.997 0.000 0.123 -0.238 0.370 -1.005 
-6.000 -1.000 -6.997 0.000 0.123 -0.239 0.370 -1.008 
-6.952 -1.000 -7.000 -0.950 0.729 0.194 0.099 0.652 
-6.952 -1.000 -7.000 -0.950 0.728 0.194 0.099 0.651 
-6.000 -0.050 -6.003 -0.000 0.704 0.272 0.039 0.735 
-6.000 -0.050 -6.003 -0.000 0.704 0.272 0.038 0.735 
-6.000 -0.998 -6.952 -0.950 0.147 -0.220 0.357 -0.933 
-6.000 -0.998 -6.952 -0.950 0.147 -0.220 0.357 -0.933 
-6.000 -1.000 -6.998 -0.000 0.123 -0.238 0.370 -1.006 
-6.000 -1.000 -6.998 -0.000 0.123 -0.237 0.369 -1.004 
-6.000 -1.000 -7.000 -0.950 0.122 -0.238 0.370 -1.007 
-6.000 -1.000 -7.000 -0.950 0.122 -0.238 0.370 -1.006 
-6.000 -1.000 -7.000 -0.950 0.122 -0.237 0.369 -1.004 
-6.000 -1.000 -6.050 -0.002 0.614 0.149 0.094 0.528 
-6.000 -1.000 -6.050 -0.002 0.614 0.149 0.094 0.527 
-5.003 -0.000 -6.000 0.000 0.073 -0.172 0.319 -0.985 
-5.003 -0.000 -6.000 0.000 0.073 -0.173 0.319 -0.986 
-5.000 -1.000 -5.003 0.000 0.520 0.122 0.074 0.480 
-5.000 -1.000 -5.003 0.000 0.520 0.121 0.074 0.479 
-5.000 -0.050 -5.997 0.000 0.070 -0.177 0.320 -0.990 
-5.000 -0.050 -5.997 0.000 0.070 -0.177 0.321 -0.991 
-5.000 -1.000 -5.048 0.000 0.497 0.103 0.087 0.407 
-5.000 -1.000 -5.048 0.000 0.497 0.103 0.087 0.406 
-5.000 -1.000 -5.000 -0.002 0.521 0.122 0.074 0.482 
-5.000 -0.950 -4.050 0.000 1.016 0.510 -0.203 2.013 
-5.000 -0.950 -4.050 0.000 1.016 0.511 -0.204 2.016 
-4.952 -0.050 -4.002 0.000 1.072 0.607 -0.244 2.134 
-4.952 -0.050 -4.002 0.000 1.074 0.608 -0.246 2.139 
-4.952 -0.050 -4.002 0.000 1.076 0.609 -0.247 2.144 
-5.000 -0.950 -5.000 0.000 0.528 0.128 0.069 0.493 
-5.000 -0.950 -5.000 0.000 0.528 0.128 0.069 0.494 
-5.000 -1.000 -5.997 -0.002 0.004 -0.285 0.365 -1.135 
-5.000 -1.000 -5.997 -0.002 0.003 -0.285 0.365 -1.136 
-5.950 -0.953 -5.998 0.000 0.616 0.153 0.088 0.534 
-5.950 -0.953 -5.998 0.000 0.616 0.153 0.088 0.534 
-6.000 -1.000 -6.000 0.000 0.643 0.169 0.076 0.611 
-6.000 -1.000 -6.000 0.000 0.644 0.169 0.076 0.612 
-6.000 -1.000 -6.000 0.000 0.644 0.169 0.076 0.612 
-6.000 -1.000 -6.000 0.000 0.644 0.169 0.076 0.612 
-5.950 -0.998 -6.000 0.000 0.613 0.147 0.090 0.525 
-5.950 -0.998 -6.000 0.000 0.613 0.147 0.090 0.526 
-6.000 -0.050 -5.998 0.000 0.710 0.274 0.033 0.746 
-6.000 -0.050 -5.998 0.000 0.711 0.274 0.032 0.746 
-6.000 -1.000 -6.002 0.000 0.644 0.169 0.075 0.609 
-6.000 -1.000 -6.002 0.000 0.644 0.169 0.075 0.610 
-6.000 -0.953 -6.000 0.000 0.649 0.175 0.072 0.620 
-6.000 -0.953 -6.000 0.000 0.649 0.175 0.072 0.621 
-6.000 -0.048 -6.950 0.000 0.211 -0.117 0.315 -0.811 
-6.000 -0.048 -6.950 0.000 0.211 -0.118 0.315 -0.812 
-6.000 -0.000 -6.952 0.000 0.213 -0.114 0.314 -0.809 
-6.000 -0.950 -6.952 0.000 0.148 -0.216 0.355 -0.936 
-6.000 -0.950 -6.952 0.000 0.148 -0.215 0.355 -0.934 
-6.000 -0.950 -6.952 0.000 0.149 -0.215 0.355 -0.933 
-6.000 -0.950 -6.998 0.000 0.125 -0.233 0.368 -1.006 
-6.000 -0.950 -6.998 0.000 0.125 -0.232 0.367 -1.004 
-6.000 -0.002 -6.003 0.000 0.710 0.276 0.031 0.743 
-6.000 -0.002 -6.003 0.000 0.710 0.276 0.031 0.742 
-6.000 -1.000 -6.000 0.000 0.644 0.169 0.075 0.611 
-6.000 -1.000 -6.000 0.000 0.645 0.169 0.074 0.612 
-5.050 -1.000 -6.000 0.000 0.034 -0.261 0.350 -1.050 
-5.050 -1.000 -6.000 0.000 0.034 -0.262 0.350 -1.051 
-5.000 -0.998 -6.000 0.000 0.002 -0.283 0.365 -1.137 
-5.000 -0.998 -6.000 0.000 0.002 -0.282 0.364 -1.135 
-5.950 -1.000 -5.950 0.000 0.638 0.167 0.074 0.604 
-5.950 -1.000 -5.950 0.000 0.638 0.167 0.075 0.603 
-5.000 -0.050 -5.950 0.000 0.093 -0.159 0.307 -0.923 
-5.000 -0.050 -5.950 0.000 0.093 -0.159 0.308 -0.924 
-5.000 -0.050 -5.950 0.000 0.093 -0.159 0.307 -0.923 
-5.000 -0.950 -5.000 0.000 0.528 0.128 0.067 0.492 
-5.000 -0.950 -5.000 0.000 0.528 0.128 0.068 0.492 
-4.998 -0.950 -4.050 0.000 1.023 0.509 -0.211 2.021 
-4.998 -0.950 -4.050 0.000 1.023 0.510 -0.211 2.022 
-5.000 -1.000 -5.000 0.000 0.526 0.123 0.069 0.486 
-5.000 -1.000 -4.952 0.000 0.552 0.142 0.054 0.564 
-5.000 -1.000 -4.952 0.000 0.552 0.142 0.054 0.565 
-4.998 -0.998 -4.952 0.000 0.551 0.142 0.054 0.561 
-4.998 -0.998 -4.952 0.000 0.551 0.142 0.054 0.562 
-5.000 -0.003 -5.000 0.000 0.595 0.232 0.023 0.624 
-5.000 -0.003 -5.000 0.000 0.596 0.232 0.023 0.624 
-5.000 0.000 -5.050 0.000 0.570 0.211 0.037 0.544 
-5.000 0.000 -6.000 0.000 0.068 -0.177 0.322 -1.009 
-5.000 0.000 -6.000 0.000 0.068 -0.177 0.322 -1.010 
-5.000 0.000 -6.000 0.000 0.068 -0.176 0.321 -1.008 
-5.000 0.000 -5.048 0.048 0.571 0.212 0.037 0.547 
-5.000 0.000 -5.048 0.048 0.570 0.212 0.037 0.546 
-5.000 0.000 -5.050 0.000 0.569 0.211 0.038 0.543 
-5.000 0.000 -5.050 0.000 0.569 0.211 0.037 0.543 
-5.000 0.000 -5.998 0.000 0.070 -0.175 0.320 -1.002 
-5.000 0.000 -5.998 0.000 0.070 -0.175 0.320 -1.002 
-5.000 0.000 -5.000 0.000 0.596 0.232 0.023 0.624 
-5.000 0.000 -5.000 0.000 0.595 0.231 0.023 0.624 
-5.000 0.000 -5.000 0.000 0.595 0.231 0.023 0.624 
-5.000 -0.950 -5.997 0.000 0.005 -0.278 0.363 -1.132 
-5.000 -0.002 -5.050 0.000 0.570 0.211 0.037 0.543 
-5.000 -0.002 -5.050 0.000 0.569 0.211 0.037 0.542 
-5.000 -0.002 -5.050 0.000 0.569 0.211 0.037 0.542 
-5.000 0.000 -5.000 0.000 0.596 0.231 0.022 0.624 
-5.000 -0.998 -5.997 0.000 0.002 -0.282 0.364 -1.138 
-5.000 -0.998 -5.997 0.000 0.002 -0.283 0.365 -1.140 
-5.000 -0.048 -6.000 0.000 0.065 -0.180 0.323 -1.013 
-5.000 -0.048 -6.000 0.000 0.065 -0.179 0.322 -1.011 
-5.000 -0.048 -6.000 0.000 0.065 -0.179 0.322 -1.009 
-5.000 -0.952 -5.950 0.000 0.031 -0.256 0.347 -1.050 
-5.000 -0.000 -5.000 0.000 0.595 0.231 0.023 0.622 
-5.000 -0.000 -5.000 0.000 0.594 0.231 0.023 0.622 
-5.000 -0.952 -4.050 0.000 1.029 0.511 -0.216 2.032 
-5.000 -0.952 -4.050 0.000 1.029 0.511 -0.217 2.034 
-4.000 -1.000 -4.950 0.000 -0.091 -0.307 0.345 -1.180 
-4.000 -1.000 -4.950 0.000 -0.092 -0.308 0.346 -1.185 
-4.000 -1.000 -4.050 0.000 0.383 0.056 0.077 0.282 
-4.000 -1.000 -4.050 0.000 0.383 0.056 0.077 0.281 
-4.997 -1.000 -4.998 -0.050 0.528 0.123 0.066 0.487 
-4.997 -1.000 -4.998 -0.050 0.528 0.123 0.066 0.488 
-4.003 -0.000 -5.000 -0.000 -0.050 -0.219 0.315 -1.125 
-4.003 -0.000 -5.000 -0.000 -0.050 -0.220 0.316 -1.126 
-4.997 -0.998 -5.000 0.000 0.527 0.122 0.067 0.484 
-4.997 -0.998 -5.000 0.000 0.527 0.122 0.067 0.483 
-4.950 -0.000 -5.000 0.000 0.564 0.209 0.036 0.536 
-4.950 -0.000 -5.000 0.000 0.564 0.209 0.036 0.536 
